58824.964722	 437159250.000	   5.033	8650
58824.964734	 437159450.000	   6.410	8650
58824.964745	 437159400.000	   5.045	8650
58824.964757	 437159400.000	   5.246	8650
58824.964908	 437159200.000	   6.190	8650
58824.964919	 437159300.000	   5.480	8650
58824.964931	 437159150.000	   5.826	8650
58824.964942	 437159300.000	   7.046	8650
58824.964954	 437159150.000	   5.974	8650
58824.964954	 437159150.000	   5.974	8650
58824.964965	 437159100.000	   5.712	8650
58824.964989	 437159100.000	   8.098	8650
58824.965000	 437159200.000	   5.394	8650
58824.965012	 437159050.000	   9.702	8650
58824.965023	 437158950.000	   6.101	8650
58824.965035	 437158900.000	   6.230	8650
58824.965046	 437159150.000	   5.837	8650
58824.965058	 437159000.000	  13.501	8650
58824.965208	 437158750.000	   7.970	8650
58824.965220	 437158700.000	   7.445	8650
58824.965232	 437158700.000	   6.091	8650
58824.965243	 437158650.000	   5.949	8650
58824.965255	 437158650.000	   5.661	8650
58824.965266	 437158600.000	   7.364	8650
58824.965278	 437158700.000	   6.071	8650
58824.965289	 437158550.000	  10.324	8650
58824.965301	 437158550.000	   6.729	8650
58824.965313	 437158500.000	   9.974	8650
58824.965324	 437158450.000	   5.353	8650
58824.965336	 437158450.000	  12.405	8650
58824.965347	 437158550.000	   5.033	8650
58824.965359	 437158400.000	  14.944	8650
58824.965486	 437157950.000	   5.705	8650
58824.965509	 437158000.000	  10.391	8650
58824.965521	 437158000.000	   9.389	8650
58824.965533	 437158150.000	   6.075	8650
58824.965544	 437157900.000	   8.650	8650
58824.965556	 437157750.000	   5.389	8650
58824.965556	 437157750.000	   5.389	8650
58824.965567	 437157850.000	   8.737	8650
58824.965579	 437157700.000	   5.057	8650
58824.965591	 437157750.000	   6.114	8650
58824.965602	 437157700.000	   5.873	8650
58824.965614	 437157700.000	   6.784	8650
58824.965625	 437157650.000	   6.289	8650
58824.965637	 437157650.000	   5.980	8650
58824.965648	 437157650.000	   6.177	8650
58824.965660	 437157550.000	   6.560	8650
58824.965671	 437157250.000	  14.248	8650
58824.965810	 437157000.000	   6.613	8650
58824.965822	 437156950.000	   6.620	8650
58824.965833	 437156850.000	   5.321	8650
58824.965845	 437156850.000	   7.014	8650
58824.965857	 437156650.000	   5.923	8650
58824.965868	 437156800.000	   6.770	8650
58824.965880	 437156600.000	   5.908	8650
58824.965891	 437156650.000	   6.978	8650
58824.965903	 437156550.000	   5.431	8650
58824.965914	 437156650.000	   6.498	8650
58824.965926	 437156500.000	   5.711	8650
58824.965938	 437156450.000	   5.758	8650
58824.965949	 437156100.000	   6.642	8650
58824.965961	 437156300.000	   6.563	8650
58824.965972	 437156000.000	  12.001	8650
58824.966111	 437155850.000	   5.543	8650
58824.966123	 437155550.000	   5.673	8650
58824.966146	 437155400.000	   6.079	8650
58824.966158	 437155350.000	   6.252	8650
58824.966169	 437155250.000	   7.603	8650
58824.966181	 437155200.000	   6.138	8650
58824.966192	 437155100.000	   7.886	8650
58824.966215	 437154950.000	   8.660	8650
58824.966239	 437154800.000	  10.524	8650
58824.966250	 437154600.000	   5.345	8650
58824.966262	 437154650.000	  17.287	8650
58824.966273	 437154300.000	  15.145	8650
58824.966424	 437153550.000	   9.479	8650
58824.966436	 437153500.000	   9.225	8650
58824.966447	 437153450.000	   5.860	8650
58824.966447	 437153450.000	   5.860	8650
58824.966458	 437153300.000	   7.349	8650
58824.966470	 437153100.000	   5.172	8650
58824.966482	 437153150.000	   5.733	8650
58824.966493	 437153200.000	   5.254	8650
58824.966505	 437152900.000	   5.551	8650
58824.966516	 437152900.000	   5.891	8650
58824.966528	 437152800.000	   6.832	8650
58824.966540	 437152550.000	   5.732	8650
58824.966551	 437152500.000	   8.389	8650
58824.966562	 437152500.000	   6.275	8650
58824.966574	 437152350.000	   5.673	8650
58824.966586	 437152400.000	   6.022	8650
58824.966597	 437152350.000	   6.204	8650
58824.966609	 437152150.000	   5.864	8650
58824.966621	 437151950.000	   5.745	8650
58824.966632	 437151950.000	   6.514	8650
58824.966644	 437151750.000	   5.075	8650
58824.966644	 437151750.000	   5.075	8650
58824.966655	 437151650.000	   5.638	8650
58824.966667	 437151650.000	   6.688	8650
58824.966678	 437151550.000	   6.643	8650
58824.966702	 437151350.000	   5.875	8650
58824.966713	 437151300.000	   5.564	8650
58824.966725	 437151300.000	   5.410	8650
58824.966759	 437150850.000	  10.058	8650
58824.966771	 437150650.000	   5.183	8650
58824.966794	 437150500.000	   7.974	8650
58824.966806	 437150200.000	   5.231	8650
58824.966818	 437150450.000	   6.069	8650
58824.966829	 437150350.000	   5.186	8650
58824.966840	 437150200.000	   8.105	8650
58824.966852	 437150100.000	  10.571	8650
58824.966864	 437150200.000	   6.411	8650
58824.966875	 437149900.000	   6.733	8650
58824.966887	 437149600.000	   6.185	8650
58824.966898	 437149700.000	   5.897	8650
58824.966910	 437149550.000	   5.520	8650
58824.966921	 437149550.000	   6.185	8650
58824.966933	 437149350.000	   6.731	8650
58824.966945	 437149000.000	  19.239	8650
58824.967060	 437148150.000	   5.007	8650
58824.967072	 437148150.000	   6.391	8650
58824.967084	 437148150.000	   5.794	8650
58824.967095	 437147900.000	   6.750	8650
58824.967107	 437147850.000	   6.151	8650
58824.967118	 437147950.000	   5.869	8650
58824.967141	 437147750.000	   6.148	8650
58824.967153	 437147450.000	   5.137	8650
58824.967165	 437147450.000	   8.039	8650
58824.967176	 437147450.000	   6.219	8650
58824.967188	 437147250.000	  11.594	8650
58824.967199	 437147150.000	   6.023	8650
58824.967211	 437147050.000	  10.441	8650
58824.967222	 437147000.000	   5.153	8650
58824.967361	 437145800.000	  19.703	8650
58824.967373	 437145800.000	  23.221	8650
58824.967384	 437145700.000	  40.241	8650
58824.967396	 437145600.000	  19.037	8650
58824.967408	 437145550.000	  34.781	8650
58824.967419	 437145450.000	  27.739	8650
58824.967431	 437145400.000	  24.641	8650
