58823.472967	 437185400.000	   0.002	8650
58823.473338	 437185050.000	   0.002	8650
58823.473731	 437185150.000	   0.004	8650
58823.473801	 437185050.000	   0.010	8650
58823.474148	 437184850.000	   0.005	8650
58823.474217	 437184650.000	   0.023	8650
58823.474379	 437184500.000	   0.002	8650
58823.474541	 437184200.000	   0.010	8650
58823.474599	 437184000.000	   0.009	8650
58823.474750	 437183750.000	   0.008	8650
58823.475190	 437182350.000	   0.002	8650
58823.475259	 437182050.000	   0.004	8650
58823.475606	 437179450.000	   0.056	8650
58823.475699	 437178950.000	   0.000	8650
58823.476023	 437175050.000	   0.001	8650
58823.476127	 437174200.000	   0.000	8650
58823.476463	 437170450.000	   0.006	8650
58823.476555	 437169800.000	   0.000	8650
58823.476891	 437167750.000	   0.048	8650
58823.476984	 437167200.000	   0.000	8650
58823.477319	 437166000.000	   0.021	8650
58823.477412	 437165800.000	   0.000	8650
58823.477747	 437165400.000	   0.016	8650
58823.477840	 437165400.000	   0.005	8650
58823.478014	 437165150.000	   0.004	8650
58823.478106	 437165150.000	   0.003	8650
58823.478257	 437165050.000	   0.002	8650
58823.478338	 437164950.000	   0.001	8650
58823.478731	 437164850.000	   0.001	8650
